;t;ax;ay;az;vx;vy;vz
347;1.7514471953223392;0.0;15.317469493955382;148.22884053022716;0.0;25.077219254278504;258.79775297028056
348;1.7564945935797522;0.0;15.305142159537104;148.0414939325668;0.0;25.154496037791045;259.5454743851158
349;1.7615419918371653;0.0;15.292623494608481;147.85807321804174;0.0;25.23171221510803;260.29227912273126
350;1.7665893900945784;0.0;15.279976968422732;147.68027932648332;0.0;25.308866162483277;261.0381770896093
351;1.7716367883519915;0.0;15.26666973732043;147.5031401298779;0.0;25.385952107907855;261.78314250991076
352;1.7766841866094045;0.0;15.251949459286525;147.31922719348444;0.0;25.4629627524281;262.52713647339874
353;1.7817315848668176;0.0;15.235134122730514;147.1218090633353;0.0;25.539891184054138;263.2701242239104
354;1.7867789831242307;0.0;15.217049448205831;146.91910538491817;0.0;25.61673879707073;264.0121600652835
355;1.7918263813816437;0.0;15.199966245185898;146.73366571520506;0.0;25.693514946928378;264.7533836610933
356;1.7968737796390568;0.0;15.186210942798613;146.58858955129787;0.0;25.77022931360591;265.4939381283404
357;1.8019211778964699;0.0;15.1772107504591;146.49748779782115;0.0;25.84689309437451;266.23397350204255
